date,close,high,low,open,volume,SMA10,SMA20,SMA50,SMA10_pct,SMA20_pct,SMA50_pct,daily_return,price_vs_SMA10,price_vs_SMA20,price_vs_SMA50,volatility_10,volatility_20,return_lag_1,return_lag_2,return_lag_3,return_lag_5,future_return_10d,target_hit,news_count,sentiment_score,sentiment_positive,sentiment_negative,sentiment_neutral,symbol
2025-10-24,224.2100067138672,225.39999389648438,221.89999389648438,221.97000122070312,38685100,218.13000030517577,219.88000030517577,225.1447998046875,0.0036071570801865516,0.0010083852745095268,-0.0006010283217207091,0.01411194729592502,0.027873315913378063,0.019692588696933404,-0.004151963943343294,0.015578723933684549,0.01735249700743626,0.014406971477930908,-0.018375903497213075,0.025637486886977978,-0.006667636156250767,0.09009409189314677,1,0,0.0,0.0,0.0,1.0,AMZN
2025-10-27,226.97000122070312,228.39999389648438,225.5399932861328,227.66000366210938,38267000,218.81999969482422,220.12000045776367,225.06359985351563,0.0031632484696424434,0.0010915051494215788,-0.0003606565696490094,0.012309863182682124,0.03724523141049835,0.03111939282525046,0.008470500642610778,0.015188778514176073,0.017397771699771483,0.01411194729592502,0.014406971477930908,-0.018375903497213075,0.016147214372026486,0.0944177316849153,1,0,0.0,0.0,0.0,1.0,AMZN
2025-10-28,229.25,231.49000549316406,226.2100067138672,228.22000122070312,47100000,220.1059997558594,220.60400009155273,225.01879974365235,0.005876976797498656,0.0021987989859282298,-0.00019905533321440405,0.010045375014470892,0.041543621047509374,0.03919239861860662,0.018803763335187764,0.013559958105565463,0.017226700882121908,0.012309863182682124,0.01411194729592502,0.014406971477930908,0.025637486886977978,0.08658672237084253,1,0,0.0,0.0,0.0,1.0,AMZN
2025-10-29,230.3000030517578,232.82000732421875,227.75999450683594,231.6699981689453,52036200,221.5789993286133,221.0875,225.06459991455077,0.006692228173642567,0.002191709616537363,0.00020353930849603685,0.0045801659836763875,0.03935843987728645,0.041669036249257906,0.023261779681010453,0.013149430918057915,0.01722488063315478,0.010045375014470892,0.012309863182682124,0.01411194729592502,-0.018375903497213075,0.060356030014296014,0,0,0.0,0.0,0.0,1.0,AMZN
2025-10-30,222.86000061035156,228.44000244140625,222.75,227.05999755859375,102252900,222.41799926757812,221.1099998474121,225.04559997558593,0.0037864596442216403,0.00010176897116331851,-8.44199353077224e-05,-0.03230569840563213,0.001987255277131108,0.007914616092203605,-0.009711806698160158,0.01784131038872529,0.018805397238016972,0.0045801659836763875,0.010045375014470892,0.012309863182682124,0.014406971477930908,0.06605044054738007,0,0,0.0,0.0,0.0,1.0,AMZN
2025-10-31,244.22000122070312,250.5,243.97999572753906,250.10000610351562,166340800,225.53600006103517,222.34550018310546,225.49100006103515,0.014018653183306196,0.005587718043263523,0.001979154826833085,0.09584492754129248,0.08284265551668754,0.09838067790705739,0.08305875247614526,0.03356234753835824,0.028175733702261972,-0.03230569840563213,0.0045801659836763875,0.010045375014470892,0.01411194729592502,-0.039022187911155415,0,0,0.0,0.0,0.0,1.0,AMZN
2025-11-03,254.0,258.6000061035156,252.89999389648438,255.36000061035156,95997800,229.28800048828126,224.00050048828126,225.99420013427735,0.01663592697498717,0.007443372156454187,0.0022315749768548887,0.04004585509136338,0.10777711637370119,0.1339260378719028,0.12392264867453522,0.034549577110175825,0.029204294034844983,0.09584492754129248,-0.03230569840563213,0.0045801659836763875,0.012309863182682124,-0.08318899560162396,0,0,0.0,0.0,0.0,1.0,AMZN
2025-11-04,249.32000732421875,257.010009765625,248.66000366210938,250.3800048828125,51546300,232.01700134277343,225.37750091552735,226.4218002319336,0.011902065736892453,0.00614730960084664,0.0018920843871310655,-0.018425168014886806,0.07457645724798631,0.10623290395639437,0.10113075273153709,0.03605034514352032,0.029766761415801493,0.04004585509136338,0.09584492754129248,-0.03230569840563213,0.010045375014470892,-0.10737206596359872,0,0,0.0,0.0,0.0,1.0,AMZN
2025-11-05,250.1999969482422,251.0,246.16000366210938,249.02999877929688,40610700,235.24200134277345,226.6265007019043,226.8516000366211,0.013899843465503325,0.005541812209751473,0.0018982262496245461,0.0035295587926045258,0.06358556516305647,0.1040191512172072,0.10292365981924705,0.03462161823412394,0.029691695821668515,-0.018425168014886806,0.04004585509136338,0.09584492754129248,0.0045801659836763875,-0.10995201775532726,0,0,0.0,0.0,0.0,1.0,AMZN
2025-11-06,243.0399932861328,250.3800048828125,242.1699981689453,249.16000366210938,46004200,237.43700103759767,227.39150009155273,227.13,0.00933081542537062,0.003375595472193682,0.0012272338539112138,-0.028617121300727022,0.023597805835021992,0.06881740605202773,0.07004796057822753,0.037199926550333204,0.030622655739909733,0.0035295587926045258,-0.018425168014886806,0.04004585509136338,-0.03230569840563213,-0.10656679810714165,0,0,0.0,0.0,0.0,1.0,AMZN
2025-11-07,244.41000366210938,244.89999389648438,238.49000549316406,242.89999389648438,46374300,239.45700073242188,228.79350051879882,227.38619995117188,0.008507518567017147,0.006165579745424088,0.0011279881617218823,0.005636975040415049,0.0206843103961791,0.06825588623758752,0.0748673565704213,0.03719521186774847,0.027901948263792477,-0.028617121300727022,0.0035295587926045258,-0.018425168014886806,0.09584492754129248,-0.09705004240945647,0,0,0.0,0.0,0.0,1.0,AMZN
2025-11-10,248.39999389648438,251.75,245.58999633789062,248.33999633789062,36476500,241.6,230.20999984741212,227.77419982910158,0.008949411631413495,0.006191169440571187,0.0017063475180685295,0.01632498741700883,0.028145670101342637,0.07901478676481888,0.0905536890607377,0.03725336436833221,0.02788693370600751,0.005636975040415049,-0.028617121300727022,0.0035295587926045258,0.04004585509136338,-0.0890499020157205,0,0,0.0,0.0,0.0,1.0,AMZN
2025-11-11,249.10000610351562,249.75,247.22999572753906,248.41000366210938,23564100,243.58500061035156,231.84550018310546,228.24940002441406,0.008216062128938662,0.007104384417607301,0.002086277531296421,0.0028180846386129943,0.022640989713426957,0.07442243177798583,0.09135010246191815,0.03731524093025247,0.027370605175173108,0.01632498741700883,0.005636975040415049,-0.028617121300727022,-0.018425168014886806,-0.07800083283215986,0,0,0.0,0.0,0.0,1.0,AMZN
2025-11-12,244.1999969482422,250.3699951171875,243.75,250.24000549316406,31190100,244.975,233.27699966430663,228.61359985351564,0.005706424394628318,0.00617436818946504,0.0015956222844950574,-0.01967085120518708,-0.00316360057866234,0.04682415025765127,0.06817790850900186,0.038402494533034216,0.02793706715601605,0.0028180846386129943,0.01632498741700883,0.005636975040415049,0.0035295587926045258,-0.061588834865221265,0,0,0.0,0.0,0.0,1.0,AMZN
2025-11-13,237.5800018310547,243.75,236.5,243.0500030517578,41401700,246.4470001220703,234.43249969482423,228.6516000366211,0.0060087769040526595,0.004953338872586643,0.00016622013357814325,-0.027108907452568887,-0.03597933140441398,0.013426048608139922,0.03904806173673665,0.037849924922814956,0.028841527219669556,-0.01967085120518708,0.0028180846386129943,0.01632498741700883,-0.028617121300727022,-0.018351715534761226,0,0,0.0,0.0,0.0,1.0,AMZN
2025-11-14,234.69000244140625,238.72999572753906,232.88999938964844,235.05999755859375,38956700,245.49400024414064,235.5150001525879,228.69880004882813,-0.003866956698428625,0.0046175357903568415,0.00020642764887490728,-0.012164320933474637,-0.04400921322716624,-0.003502951874178477,0.026196912232591386,0.02162553654319534,0.0289895205411643,-0.027108907452568887,-0.01967085120518708,0.0028180846386129943,0.005636975040415049,-0.0034513509317295465,0,0,0.0,0.0,0.0,1.0,AMZN
2025-11-17,232.8699951171875,234.60000610351562,229.19000244140625,233.25,59919000,243.38099975585936,236.33450012207032,228.63940002441407,-0.008607136981677477,0.0034796083856716287,-0.0002597303720062172,-0.007754941860691922,-0.043187449510091895,-0.014659328211045593,0.018503351094875532,0.015192081247158186,0.029008819891040382,-0.012164320933474637,-0.027108907452568887,-0.01967085120518708,0.01632498741700883,0.006656087449041337,0,0,0.0,0.0,0.0,1.0,AMZN
2025-11-18,222.5500030517578,230.1999969482422,222.4199981689453,228.10000610351562,60608400,240.7039993286133,236.36050033569336,228.32559997558593,-0.010999216988719085,0.00011001446513136948,-0.001372467076079742,-0.04431653833391602,-0.07542041813801077,-0.05842980220604141,-0.025295441792097265,0.01883329693154633,0.030449639836112333,-0.007754941860691922,-0.012164320933474637,-0.027108907452568887,0.0028180846386129943,0.044169857093951936,0,0,0.0,0.0,0.0,1.0,AMZN
2025-11-19,222.69000244140625,223.74000549316406,218.52000427246094,223.74000549316406,58335600,237.9529998779297,236.59750061035157,228.17279998779296,-0.011428972756401423,0.0010027067734312833,-0.0006692196924449334,0.0006290693674619874,-0.06414290823966663,-0.05878125564753681,-0.02402914609751921,0.01860333314948646,0.03012286138569451,-0.04431653833391602,-0.007754941860691922,-0.012164320933474637,-0.01967085120518708,0.023036529824289165,0,0,0.0,0.0,0.0,1.0,AMZN
2025-06-04,260.0213928222656,264.35376107718895,256.54555335409134,257.01364887393527,31536000,260.0213928222656,260.0213928222656,260.0213928222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037612872006545284,0,0,0.0,0.0,0.0,1.0,AVGO
2025-06-05,258.8760986328125,263.816010045867,258.00963093722794,261.88387340322953,41970900,259.44874572753906,259.44874572753906,259.44874572753906,-0.002202307619811883,-0.002202307619811883,-0.002202307619811883,-0.004404615239623655,-0.0022071684837818785,-0.0022071684837818785,-0.0022071684837818785,0.0031145333044554965,0.0031145333044554965,0.0,0.0,0.0,0.0,-0.035977345826615825,0,0,0.0,0.0,0.0,1.0,AVGO
2025-06-06,245.92880249023438,254.28479939853594,245.1320582883669,250.12173951824713,41146700,254.94209798177084,254.94209798177084,254.94209798177084,-0.01737008877468571,-0.01737008877468571,-0.01737008877468571,-0.050013486030405785,-0.03535428461164129,-0.03535428461164129,-0.03535428461164129,0.027691510477439892,0.027691510477439892,-0.004404615239623655,0.0,0.0,0.0,0.030119084033879417,0,0,0.0,0.0,0.0,1.0,AVGO
2025-06-09,243.28955078125,247.16377793360053,240.13240556119914,244.0564330249163,25334100,252.02896118164062,252.02896118164062,252.02896118164062,-0.011426660497390717,-0.011426660497390717,-0.011426660497390717,-0.010731771481256924,-0.03467621482632711,-0.03467621482632711,-0.03467621482632711,0.022911378974732458,0.022911378974732458,-0.050013486030405785,-0.004404615239623655,0.0,0.0,0.08232699189374149,1,0,0.0,0.0,0.0,1.0,AVGO
2025-06-10,243.6381378173828,245.2814417143928,240.4212231048329,243.2297965397767,25491300,250.35079650878907,250.35079650878907,250.35079650878907,-0.006658618378552417,-0.006658618378552417,-0.006658618378552417,0.0014328072661298208,-0.026813011122856962,-0.026813011122856962,-0.026813011122856962,0.02136586289681842,0.02136586289681842,-0.010731771481256924,-0.050013486030405785,-0.004404615239623655,0.0,0.0843841158324048,1,0,0.0,0.0,0.0,1.0,AVGO
2025-06-11,251.88455200195312,253.7370110335369,242.81148889946854,245.36110666403104,24599000,250.6064224243164,250.6064224243164,250.6064224243164,0.001021070909668076,0.001021070909668076,0.001021070909668076,0.033846975922757094,0.005100146936668058,0.005100146936668058,0.005100146936668058,0.026962519714652973,0.026962519714652973,0.0014328072661298208,-0.010731771481256924,-0.050013486030405785,0.0,0.0707600530328445,0,0,0.0,0.0,0.0,1.0,AVGO
2025-06-12,255.03175354003906,256.8443815170576,248.48838477079104,249.17558954895912,20410900,251.23861258370536,251.23861258370536,251.23861258370536,0.002522641492078481,0.002522641492078481,0.002522641492078481,0.012494619114480354,0.015097762709822073,0.015097762709822073,0.015097762709822073,0.02548390666816279,0.02548390666816279,0.033846975922757094,0.0014328072661298208,-0.010731771481256924,-0.004404615239623655,0.054336603233706704,0,0,0.0,0.0,0.0,1.0,AVGO
2025-06-13,247.69161987304688,252.97013357361274,247.34304809847987,249.64367955892152,19028400,250.79523849487305,250.79523849487305,250.79523849487305,-0.001764752974364514,-0.001764752974364514,-0.001764752974364514,-0.028781253961929987,-0.012375109832436545,-0.012375109832436545,-0.012375109832436545,0.025359590298156338,0.025359590298156338,0.012494619114480354,0.033846975922757094,0.0014328072661298208,-0.050013486030405785,0.11097229681437204,1,0,0.0,0.0,0.0,1.0,AVGO
2025-06-16,251.07785034179688,254.15531808990568,248.55810960600175,249.33494582985597,20363000,250.8266398111979,250.8266398111979,250.8266398111979,0.0001252069876338524,0.0001252069876338524,0.0001252069876338524,0.01367115476286851,0.001001530502454041,0.001001530502454041,0.001001530502454041,0.024590929982367154,0.024590929982367154,-0.028781253961929987,0.012494619114480354,0.033846975922757094,-0.010731771481256924,0.05261045548373655,0,0,0.0,0.0,0.0,1.0,AVGO
2025-06-17,248.35890197753906,252.93030295815757,246.91478417272066,249.93249754864553,22014300,250.57986602783203,250.57986602783203,250.57986602783203,-0.0009838420015977345,-0.0009838420015977345,-0.0009838420015977345,-0.010829104839620296,-0.00886329809932247,-0.00886329809932247,-0.00886329809932247,0.023296687945936367,0.023296687945936367,0.01367115476286851,-0.028781253961929987,0.012494619114480354,0.0014328072661298208,0.08487496259165628,1,0,0.0,0.0,0.0,1.0,AVGO
2025-06-18,250.24124145507812,254.60348726983906,248.39875154110055,249.87274651166683,30435500,249.6018508911133,250.5490819757635,250.5490819757635,-0.003903007660679747,-0.00012285125918742867,-0.00012285125918742867,0.007579110160944813,0.0025616419176465437,-0.0012286635347366908,-0.0012286635347366908,0.02357488536770876,0.02239103916662109,-0.010829104839620296,0.01367115476286851,-0.028781253961929987,0.033846975922757094,0.0977779620617556,1,0,0.0,0.0,0.0,1.0,AVGO
2025-06-20,249.5624237060547,253.08638479123027,243.7523708963285,252.77691745107404,42134900,248.6704833984375,250.46686045328775,250.46686045328775,-0.0037314126051175567,-0.0003281653312291466,-0.0003281653312291466,-0.0027126533783012885,0.0035868362639085156,-0.0036110036497293083,-0.0036110036497293083,0.02357432973652936,0.02134957895682912,0.007579110160944813,-0.010829104839620296,0.01367115476286851,0.012494619114480354,0.09676378754488679,1,0,0.0,0.0,0.0,1.0,AVGO
2025-06-23,253.33595275878906,253.7752026143006,246.03845831503088,248.68391962751153,19747000,249.41119842529298,250.68755986140326,250.68755986140326,0.002978701037342768,0.0008811521321268057,0.0008811521321268057,0.015120581843599101,0.01573607904647344,0.010564516639158368,0.010564516639158368,0.017474614591365446,0.02106302176090108,-0.0027126533783012885,0.007579110160944813,-0.010829104839620296,-0.028781253961929987,0.07104846372185114,0,0,0.0,0.0,0.0,1.0,AVGO
2025-06-24,263.31884765625,265.41526199556347,258.3273994509236,258.3273994509236,32764900,251.41412811279298,251.5897947038923,251.5897947038923,0.00803063254635683,0.003599041145032622,0.003599041145032622,0.039405756619811605,0.04735103644659203,0.04661974849243059,0.04661974849243059,0.020063136850856277,0.023038461926413935,0.015120581843599101,-0.0027126533783012885,0.007579110160944813,0.01367115476286851,0.05356940867123949,0,0,0.0,0.0,0.0,1.0,AVGO
2025-06-25,264.19732666015625,269.40839939576324,262.9794121751177,265.54502366279905,18894200,253.4700469970703,252.4302968343099,252.4302968343099,0.008177419859853652,0.003340764005975716,0.003340764005975716,0.0033361797369440005,0.042321685698862584,0.0466149664814996,0.0466149664814996,0.02000155158765655,0.022207602622609044,0.039405756619811605,0.015120581843599101,-0.0027126533783012885,-0.010829104839620296,0.04061974643586419,0,0,0.0,0.0,0.0,1.0,AVGO
2025-06-26,269.7079162597656,271.2053506687766,263.6782385091747,264.626595355653,23569600,255.25238342285155,253.51014804840088,253.51014804840088,0.007031743777606403,0.004277819372845659,0.004277819372845659,0.02085785526020012,0.05663231286254833,0.06389396375671802,0.06389396375671802,0.01852649719042014,0.022004997899424013,0.0033361797369440005,0.039405756619811605,0.015120581843599101,0.007579110160944813,0.01558274360250067,0,0,0.0,0.0,0.0,1.0,AVGO
2025-06-27,268.8893127441406,271.38503677097435,266.42353618701367,269.8376695951087,27477600,256.63813934326174,254.4148047952091,254.4148047952091,0.005428963686166854,0.003568522813672592,0.003568522813672592,-0.0030351482706817423,0.047737150184418015,0.05689333983760401,0.05689333983760401,0.018666421679227375,0.021348758930165655,0.02085785526020012,0.0033361797369440005,0.039405756619811605,-0.0027126533783012885,0.023203928287083286,0,0,0.0,0.0,0.0,1.0,AVGO
2025-06-30,275.17852783203125,277.23500201328693,271.6645593349708,274.2601184416705,24708400,259.38683013916017,255.56834496392145,255.56834496392145,0.010710375328204735,0.004534092147824742,0.004534092147824742,0.023389606019317943,0.060880876968190285,0.07673165810452061,0.07673165810452061,0.014954058995087645,0.02130555154689841,-0.0030351482706817423,0.02085785526020012,0.0033361797369440005,0.015120581843599101,0.019190977093395345,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-01,264.28717041015625,274.0304863400577,262.21074151405884,273.93065129020937,28847600,260.70776214599607,256.0272305137233,256.0272305137233,0.005092517635252536,0.00179554924874048,0.00179554924874048,-0.039579241547956334,0.01372958071787565,0.032261958541906846,0.032261958541906846,0.021720244920775875,0.022930027851991414,0.023389606019317943,-0.0030351482706817423,0.02085785526020012,0.039405756619811605,0.06070105847904461,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-02,269.4383544921875,271.53476872616415,262.28063518601164,263.53845935409316,17582100,262.8157073974609,256.69778671264646,256.69778671264646,0.008085471771586139,0.0026190815624482777,0.0026190815624482777,0.019490859408865635,0.025198825292093465,0.04963255796904525,0.04963255796904525,0.02132289339684949,0.022693834941909345,-0.039579241547956334,0.023389606019317943,-0.0030351482706817423,0.0033361797369440005,0.061319027980205165,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-03,274.7093200683594,275.3282547352011,269.65797721689495,270.2669497043678,10592700,265.26251525878905,257.4321830749512,257.55547877720426,0.00930997574520065,0.0028609376485462246,0.0033412522777920284,0.019562788624158944,0.035613040916671015,0.0671133530665743,0.06660250976836674,0.02160740029069874,0.023021107273333705,0.019490859408865635,-0.039579241547956334,0.023389606019317943,0.02085785526020012,0.02965337006723745,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-07,273.7110290527344,277.0852526992127,272.1936398624409,274.6594163375304,16760600,267.67737579345703,258.17392959594724,258.28982197154653,0.009103662959359493,0.0028813278593846636,0.0028512039341144213,-0.003633990340686566,0.022540766627707008,0.060180745132180184,0.0597050513391374,0.02166753791751812,0.023008694288900025,0.019562788624158944,0.019490859408865635,-0.039579241547956334,-0.0030351482706817423,0.05117079867538754,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-08,271.3350830078125,275.87731866427504,270.6862009041404,275.87731866427504,14869400,269.4772888183594,259.44424362182616,258.8570072339929,0.006724188099823669,0.0049203807211171124,0.0021959257167665225,-0.008680490710018529,0.006894065906627644,0.04583196458703778,0.048204512240768174,0.022279104686311498,0.0195953549978337,-0.003633990340686566,0.019562788624158944,0.019490859408865635,0.023389606019317943,0.024981700818390795,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-09,277.4246826171875,278.9720498258909,272.25354963553923,272.4931293982776,20133000,270.88787231445315,261.15100021362304,259.6306603749593,0.005234517173150488,0.006578510156828532,0.002988727827897275,0.022443097080813823,0.024131055579875743,0.06231522142458768,0.06853590487552601,0.020084790894974728,0.01958787400682797,-0.008680490710018529,-0.003633990340686566,0.019562788624158944,-0.039579241547956334,0.020834809208404304,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-10,274.928955078125,280.6990678593992,272.2335913850872,279.3114611304899,17891600,271.96103515625,262.71554107666014,260.24259216308593,0.003961649639859344,0.00599094340729045,0.0023569319095166907,-0.008996054408418663,0.010913033626930644,0.046489118806644913,0.056433356250292735,0.020598656268307695,0.019874123312754434,0.022443097080813823,-0.008680490710018529,-0.003633990340686566,0.019490859408865635,0.04832969099794071,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-11,273.91070556640625,275.99712717641876,271.42497420911434,273.6711258111148,14274700,272.3813140869141,263.8168487548828,260.7682888324444,0.0015453645057006415,0.004192015720536624,0.0020200254884834568,-0.00370368232560081,0.005614891332098365,0.038260849749220636,0.050398830290313626,0.019839666085286586,0.018878321684959537,-0.008996054408418663,0.022443097080813823,-0.008680490710018529,0.019562788624158944,0.057584274357345366,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-14,275.12860107421875,277.8838594657,269.1188785945676,273.6611142437666,11934200,273.0052429199219,264.8216911315918,261.3001522488064,0.002290644771647976,0.0038088635409432303,0.002039601589377771,0.004446323137659247,0.007777719327242654,0.03892018776326503,0.05292170213603662,0.019781160828197086,0.018781551965272047,-0.00370368232560081,-0.008996054408418663,0.022443097080813823,-0.003633990340686566,0.06785190341785752,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-15,280.45947265625,282.87531634145506,277.37476155813823,279.33140057403136,17918400,273.53333740234376,266.46008377075196,261.98441369192943,0.0019343748741733613,0.006186776589784726,0.0026186798485730023,0.01937592660747467,0.025320991290061642,0.0525384090832245,0.07051968742707575,0.01934554174551935,0.01739806713448539,0.004446323137659247,-0.00370368232560081,-0.008996054408418663,-0.008680490710018529,0.058660323026005434,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-16,280.3296813964844,281.02849625591534,275.19848903754377,279.6308665370534,15031000,275.13758850097656,267.9226753234863,262.6170091300175,0.0058649198443885275,0.005488970550623584,0.002414630050595168,-0.00046278080228978613,0.018870896280641727,0.046308159837602406,0.06744678238909355,0.012852997937844156,0.017373160739028715,0.01937592660747467,0.004446323137659247,-0.00370368232560081,0.022443097080813823,0.07766821183423223,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-17,285.9600524902344,287.7869089537045,279.4312303324585,280.65913744094115,17231100,276.7897583007813,269.80273284912107,263.39511057535805,0.0060048858057024646,0.007017164647840302,0.002962875283357258,0.02008481965128306,0.03313090139515909,0.059885678215679125,0.08566955501028725,0.012923528721938787,0.017202460155725956,-0.00046278080228978613,0.01937592660747467,0.004446323137659247,-0.008996054408418663,0.025309863389147313,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-18,282.8553771972656,287.0382131411473,280.519383142953,286.6189180960946,15012400,277.6043640136719,271.43343963623045,264.02286111154865,0.002943048608053722,0.006044070680415681,0.0023833036794773665,-0.010857024489722256,0.018915456182580462,0.04208006786615027,0.07132911145054333,0.012967841554205205,0.017669507602218717,0.02008481965128306,-0.00046278080228978613,0.01937592660747467,-0.00370368232560081,0.018705511778741135,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-21,287.717041015625,290.0430728760096,283.1448879899415,283.4743101576735,17726800,279.0049652099609,273.341170501709,264.763304233551,0.0050453140434782995,0.0070283560788797494,0.002804465942400025,0.017187807658218146,0.03122552245300705,0.0525931402412947,0.08669531016966836,0.013446793650720325,0.017696009920523614,-0.010857024489722256,0.02008481965128306,-0.00046278080228978613,0.004446323137659247,0.03299680777673775,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-22,278.1134948730469,287.50740362655176,275.95718569000206,287.1579961749017,16564800,279.68280639648435,274.5800476074219,265.1678554650509,0.0024294950665604276,0.004532347261991143,0.0015279731935320395,-0.03337844052850725,-0.005611040391280927,0.012868550706484367,0.04882054570789495,0.017814586473828796,0.019767857788692396,0.017187807658218146,-0.010857024489722256,0.02008481965128306,0.01937592660747467,0.05147344688042854,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-23,283.20477294921875,283.51424028130947,272.533054918301,276.3065883062469,20556200,280.2608154296875,275.5743438720703,265.69835303811465,0.0020666591581026683,0.003621152641323677,0.002000610413857906,0.01830647620496073,0.010504349368346948,0.02768918532086107,0.06588832678459544,0.01734481981365126,0.018338698738324333,-0.03337844052850725,0.017187807658218146,-0.010857024489722256,-0.00046278080228978613,0.0633790493029458,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-24,288.2161865234375,290.70194838389534,283.0151061540525,289.2943563693998,16413800,281.58953857421875,276.77528686523436,266.3417197091239,0.004741023615784767,0.004357963721476121,0.002421417610055432,0.0176953711691763,0.023533004751425307,0.041336420559014236,0.0821293293375258,0.017483575304793508,0.01859850594583101,0.01830647620496073,-0.03337844052850725,0.017187807658218146,0.02008481965128306,0.05212844447023324,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-25,289.68365478515625,292.08953626047037,286.7786285340187,287.5772784545637,12476200,283.1668334960938,277.7740737915039,266.9901067945692,0.0056013974448816395,0.0036086564576693902,0.002434418033169683,0.005091553945737237,0.023014069863349217,0.04287506328827376,0.08499771120001903,0.01722366989527902,0.018199676471012834,0.0176953711691763,0.01830647620496073,-0.03337844052850725,-0.010857024489722256,0.05096838992730368,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-28,293.7966003417969,294.94465768864023,290.09295466728247,291.95975123837826,13683400,285.03363342285155,279.0194381713867,267.71460662017,0.006592579730152259,0.004483371550426218,0.002713583039832379,0.014198058774462119,0.030743624230286308,0.052961049119930347,0.09742461963844828,0.01741670070438752,0.018269971676129135,0.005091553945737237,0.0176953711691763,0.01830647620496073,0.017187807658218146,0.03261980443386703,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-29,296.91131591796875,301.67314649769764,294.3656590757356,296.9911656838048,19210800,286.67881774902344,280.10607757568357,268.4829410753752,0.005771895430078056,0.0038944935572173822,0.002869975848181161,0.0106016052348743,0.03569324810702785,0.05999597897958665,0.10588521836332396,0.016922509590917983,0.01779534894873757,0.014198058774462119,0.005091553945737237,0.0176953711691763,-0.03337844052850725,0.05181212413366376,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-30,302.1023864746094,302.74130642633565,295.29404425775436,296.64174127780564,16738900,288.85608825683596,281.99683837890626,269.34497813689404,0.0075948077535279435,0.006750159866530714,0.0032107703307555635,0.0174835726304039,0.04585777747566632,0.07129706918447153,0.12161878258991131,0.017129378500788973,0.01476351781762887,0.0106016052348743,0.014198058774462119,0.005091553945737237,0.01830647620496073,0.021379914985830695,0,0,0.0,0.0,0.0,1.0,AVGO
2025-07-31,293.1976623535156,306.42499931203645,289.7335962861406,302.28207317536527,25488500,289.57984924316406,283.18480377197267,269.9412952423096,0.0025056109798335946,0.004212690468076152,0.002213952937011765,-0.02947584832085448,0.012493317887301049,0.03535803633589589,0.08615342491533291,0.020049837737717794,0.016507594098669847,0.0174835726304039,0.0106016052348743,0.014198058774462119,0.0176953711691763,0.059686800969367626,0,0,0.0,0.0,0.0,1.0,AVGO
2025-08-01,288.1463317871094,292.1394902843894,281.1283264813734,286.04991748296106,21428100,290.10894470214845,283.85665435791014,270.3853205238901,0.0018271142151886632,0.0023724810688587894,0.0016448957214267867,-0.01722841350732096,-0.006765089291038807,0.015112125656883305,0.0656877793099349,0.02062109513635802,0.016772621098997444,-0.02947584832085448,0.0174835726304039,0.0106016052348743,0.005091553945737237,0.06132199616203349,0,0,0.0,0.0,0.0,1.0,AVGO
2025-08-04,297.2107849121094,297.9694947671951,290.9015872438987,291.7002372138261,17164600,291.0583190917969,285.0316421508789,271.0240220569429,0.0032724754165134318,0.004139370259353514,0.002362190121176999,0.03145781196929165,0.021138257925457454,0.0427290902488067,0.09662155648204707,0.02221716320568696,0.017892523703507413,-0.01722841350732096,-0.02947584832085448,0.0174835726304039,0.014198058774462119,0.02700522835859065,0,0,0.0,0.0,0.0,1.0,AVGO
2025-08-05,292.428955078125,300.6848292817469,290.9515060191903,297.30061303169106,18477500,292.4898651123047,286.08633575439455,271.52181119697036,0.004918416436179296,0.0037002684879363645,0.00183669748625781,-0.016089018557649104,-0.0002082466486704139,0.022170298022117323,0.07699986895707596,0.019542254383195273,0.018248109245229464,0.03145781196929165,-0.01722841350732096,-0.02947584832085448,0.0106016052348743,0.006759329063799946,0,0,0.0,0.0,0.0,1.0,AVGO
